trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN5284F4542082:2025-06-17T23:52:01Z,14:17:00,14:20:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN5284F4542082:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5284F4542082:2025-06-17T23:52:01Z,15:47:00,15:55:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5284F4542082:2025-06-17T23:52:01Z,16:26:00,16:30:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5284F4542082:2025-06-17T23:52:01Z,16:42:00,16:47:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5284F4542082:2025-06-17T23:52:01Z,17:15:00,17:23:00,StopPoint:OCETGV INOUI-87313882,6,,0,0,
OCESN5284F4542082:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,7,,1,0,
OCESN5284F4542083:2025-06-17T23:52:01Z,13:16:00,13:16:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542083:2025-06-17T23:52:01Z,14:17:00,14:20:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN5284F4542083:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5284F4542083:2025-06-17T23:52:01Z,15:47:00,15:55:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5284F4542083:2025-06-17T23:52:01Z,16:26:00,16:30:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5284F4542083:2025-06-17T23:52:01Z,16:42:00,16:47:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5284F4542083:2025-06-17T23:52:01Z,17:15:00,17:23:00,StopPoint:OCETGV INOUI-87313882,6,,0,0,
OCESN5284F4542083:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,7,,1,0,
OCESN5284F4542084:2025-06-17T23:52:01Z,13:16:00,13:16:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542084:2025-06-17T23:52:01Z,14:17:00,14:20:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN5284F4542084:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5284F4542084:2025-06-17T23:52:01Z,15:47:00,15:55:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5284F4542084:2025-06-17T23:52:01Z,16:26:00,16:30:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5284F4542084:2025-06-17T23:52:01Z,16:42:00,16:47:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5284F4542084:2025-06-17T23:52:01Z,17:15:00,17:27:00,StopPoint:OCETGV INOUI-87313882,6,,0,0,
OCESN5284F4542084:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,7,,1,0,
OCESN5284F4542085:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542085:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542085:2025-06-17T23:52:01Z,14:17:00,14:21:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542085:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542085:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542085:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542085:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542085:2025-06-17T23:52:01Z,17:16:00,17:27:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542085:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542086:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542086:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542086:2025-06-17T23:52:01Z,14:17:00,14:21:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542086:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542086:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542086:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542086:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542086:2025-06-17T23:52:01Z,17:16:00,17:27:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542086:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542087:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542087:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542087:2025-06-17T23:52:01Z,14:17:00,14:21:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542087:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542087:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542087:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542087:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542087:2025-06-17T23:52:01Z,17:16:00,17:27:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542087:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542090:2025-06-17T23:52:01Z,13:16:00,13:16:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542090:2025-06-17T23:52:01Z,14:17:00,14:20:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN5284F4542090:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5284F4542090:2025-06-17T23:52:01Z,15:47:00,15:55:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5284F4542090:2025-06-17T23:52:01Z,16:26:00,16:30:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5284F4542090:2025-06-17T23:52:01Z,16:43:00,16:48:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5284F4542090:2025-06-17T23:52:01Z,17:15:00,17:32:00,StopPoint:OCETGV INOUI-87313882,6,,0,0,
OCESN5284F4542090:2025-06-17T23:52:01Z,18:03:00,18:03:00,StopPoint:OCETGV INOUI-87223263,7,,1,0,
OCESN5284F4542091:2025-06-17T23:52:01Z,12:53:00,12:53:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542091:2025-06-17T23:52:01Z,13:33:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542091:2025-06-17T23:52:01Z,14:16:00,14:19:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542091:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542091:2025-06-17T23:52:01Z,15:47:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542091:2025-06-17T23:52:01Z,16:26:00,16:30:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542091:2025-06-17T23:52:01Z,16:42:00,16:47:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542091:2025-06-17T23:52:01Z,17:15:00,17:23:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542091:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542092:2025-06-17T23:52:01Z,12:53:00,12:53:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542092:2025-06-17T23:52:01Z,13:33:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542092:2025-06-17T23:52:01Z,14:16:00,14:19:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542092:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542092:2025-06-17T23:52:01Z,15:47:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542092:2025-06-17T23:52:01Z,16:26:00,16:30:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542092:2025-06-17T23:52:01Z,16:42:00,16:47:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542092:2025-06-17T23:52:01Z,17:15:00,17:23:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542092:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542093:2025-06-17T23:52:01Z,13:16:00,13:16:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542093:2025-06-17T23:52:01Z,14:17:00,14:20:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN5284F4542093:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5284F4542093:2025-06-17T23:52:01Z,15:47:00,15:55:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5284F4542093:2025-06-17T23:52:01Z,16:26:00,16:30:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5284F4542093:2025-06-17T23:52:01Z,16:42:00,16:47:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5284F4542093:2025-06-17T23:52:01Z,17:15:00,17:19:00,StopPoint:OCETGV INOUI-87313882,6,,0,0,
OCESN5284F4542093:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,7,,1,0,
OCESN5284F4542094:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542094:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542094:2025-06-17T23:52:01Z,14:16:00,14:20:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542094:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542094:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542094:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542094:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542094:2025-06-17T23:52:01Z,17:16:00,17:31:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542094:2025-06-17T23:52:01Z,18:01:00,18:01:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542095:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542095:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542095:2025-06-17T23:52:01Z,14:17:00,14:21:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542095:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542095:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542095:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542095:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542095:2025-06-17T23:52:01Z,17:16:00,17:31:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542095:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542096:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542096:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542096:2025-06-17T23:52:01Z,14:17:00,14:21:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542096:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542096:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542096:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542096:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542096:2025-06-17T23:52:01Z,17:16:00,17:31:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542096:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542097:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542097:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542097:2025-06-17T23:52:01Z,14:17:00,14:21:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542097:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542097:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542097:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542097:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542097:2025-06-17T23:52:01Z,17:16:00,17:31:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542097:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542098:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542098:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542098:2025-06-17T23:52:01Z,14:17:00,14:21:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542098:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542098:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542098:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542098:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542098:2025-06-17T23:52:01Z,17:16:00,17:31:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542098:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542099:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542099:2025-06-17T23:52:01Z,13:33:00,13:37:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542099:2025-06-17T23:52:01Z,14:17:00,14:21:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542099:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542099:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542099:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542099:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542099:2025-06-17T23:52:01Z,17:16:00,17:27:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542099:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542100:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542100:2025-06-17T23:52:01Z,13:33:00,13:37:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542100:2025-06-17T23:52:01Z,14:17:00,14:21:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542100:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542100:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542100:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542100:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542100:2025-06-17T23:52:01Z,17:16:00,17:27:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542100:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542101:2025-06-17T23:52:01Z,13:13:00,13:13:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542101:2025-06-17T23:52:01Z,13:48:00,13:52:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542101:2025-06-17T23:52:01Z,14:36:00,14:40:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542101:2025-06-17T23:52:01Z,15:15:00,15:19:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542101:2025-06-17T23:52:01Z,17:53:00,17:58:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5284F4542101:2025-06-17T23:52:01Z,18:07:00,18:13:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5284F4542101:2025-06-17T23:52:01Z,18:43:00,18:50:00,StopPoint:OCETGV INOUI-87313882,6,,0,0,
OCESN5284F4542101:2025-06-17T23:52:01Z,19:16:00,19:16:00,StopPoint:OCETGV INOUI-87223263,7,,1,0,
OCESN5284F4542104:2025-06-17T23:52:01Z,15:35:00,15:35:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542104:2025-06-17T23:52:01Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542104:2025-06-17T23:52:01Z,17:02:00,17:05:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542104:2025-06-17T23:52:01Z,17:37:00,17:40:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542104:2025-06-17T23:52:01Z,20:17:00,20:22:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5284F4542104:2025-06-17T23:52:01Z,20:31:00,20:37:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5284F4542104:2025-06-17T23:52:01Z,21:07:00,21:18:00,StopPoint:OCETGV INOUI-87313882,6,,0,0,
OCESN5284F4542104:2025-06-17T23:52:01Z,21:44:00,21:44:00,StopPoint:OCETGV INOUI-87223263,7,,1,0,
OCESN5284F4542105:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542105:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542105:2025-06-17T23:52:01Z,14:16:00,14:20:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542105:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542105:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542105:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542105:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542105:2025-06-17T23:52:01Z,17:16:00,17:28:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542105:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542106:2025-06-17T23:52:01Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542106:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542106:2025-06-17T23:52:01Z,14:16:00,14:20:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542106:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542106:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542106:2025-06-17T23:52:01Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542106:2025-06-17T23:52:01Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542106:2025-06-17T23:52:01Z,17:16:00,17:28:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542106:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4542108:2025-06-17T23:52:01Z,12:52:00,12:52:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4542108:2025-06-17T23:52:01Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4542108:2025-06-17T23:52:01Z,14:15:00,14:19:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4542108:2025-06-17T23:52:01Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4542108:2025-06-17T23:52:01Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4542108:2025-06-17T23:52:01Z,16:26:00,16:30:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4542108:2025-06-17T23:52:01Z,16:42:00,16:47:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4542108:2025-06-17T23:52:01Z,17:15:00,17:23:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4542108:2025-06-17T23:52:01Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5284F4836299:2025-07-09T23:21:34Z,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN5284F4836299:2025-07-09T23:21:34Z,13:32:00,13:36:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN5284F4836299:2025-07-09T23:21:34Z,14:16:00,14:20:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN5284F4836299:2025-07-09T23:21:34Z,14:52:00,14:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5284F4836299:2025-07-09T23:21:34Z,15:48:00,15:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5284F4836299:2025-07-09T23:21:34Z,16:26:00,16:31:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN5284F4836299:2025-07-09T23:21:34Z,16:40:00,16:46:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN5284F4836299:2025-07-09T23:21:34Z,17:16:00,17:31:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN5284F4836299:2025-07-09T23:21:34Z,17:58:00,17:58:00,StopPoint:OCETGV INOUI-87223263,8,,1,0,
OCESN5288F4542109:2025-06-17T23:52:01Z,15:20:00,15:20:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5288F4542109:2025-06-17T23:52:01Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5288F4542109:2025-06-17T23:52:01Z,16:46:00,16:58:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN5288F4542109:2025-06-17T23:52:01Z,17:47:00,17:55:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5288F4542109:2025-06-17T23:52:01Z,18:24:00,18:28:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5288F4542109:2025-06-17T23:52:01Z,18:41:00,18:46:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5288F4542109:2025-06-17T23:52:01Z,19:39:00,19:39:00,StopPoint:OCETGV INOUI-87223263,6,,1,0,
OCESN5288F4542110:2025-06-17T23:52:01Z,15:17:00,15:17:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5288F4542110:2025-06-17T23:52:01Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5288F4542110:2025-06-17T23:52:01Z,16:46:00,16:58:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN5288F4542110:2025-06-17T23:52:01Z,17:47:00,17:55:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5288F4542110:2025-06-17T23:52:01Z,18:24:00,18:28:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
